Location,Season,Genotype,Reps,Iron_ton_ha,Stage,Fe
West,2022,#N/A,3,19.2098,Maturity,0.23
West,2022,#N/A,4,6.9795,Maturity,0.15
West,2022,#N/A,5,11.9103,Maturity,0.19
West,2022,#N/A,6,11.3588,Maturity,0.13
West,2022,#N/A,7,9.4366,Maturity,0.23
West,2022,#N/A,8,11.8396,Maturity,0.25
West,2022,#N/A,9,8.2086,Maturity,0.15
West,2022,#N/A,10,14.1542,Maturity,0.27
West,2022,#N/A,11,12.1744,Maturity,0.21
West,2022,#N/A,12,7.7517,Maturity,0.12
West,2022,#N/A,13,11.8169,Maturity,0.11
West,2022,#N/A,14,10.5053,Maturity,0.12
West,2022,#N/A,15,13.9169,Maturity,0.17
West,2022,#N/A,16,15.3041,Maturity,0.27
West,2022,#N/A,17,8.3957,Maturity,0.19
West,2022,#N/A,18,10.8408,Maturity,0.08
West,2022,#N/A,19,17.812,Maturity,0.26
North,2021,CV1,1,5.8569,Maturity,0.08
North,2021,CV1,2,6.8117,Maturity,0.1
North,2021,CV1,3,24.3001,Maturity,0.13
North,2021,CV1,4,15.501,Maturity,0.06
North,2021,CV1,5,5.8754,Maturity,0.08
North,2021,CV1,6,3.505,Maturity,0.2
North,2021,CV1,7,4.2055,Maturity,0.12
North,2021,CV1,8,3.5627,Maturity,0.13
North,2021,CV1,9,6.6023,Maturity,0.07
North,2021,CV1,10,5.7114,Maturity,0.1
North,2021,CV1,11,4.3278,Maturity,0.07
North,2021,CV1,12,5.085,Maturity,0.08
North,2021,CV1,13,7.2965,Maturity,0.07
North,2021,CV1,14,7.7843,Maturity,0.17
North,2021,CV1,15,8.2096,Maturity,0.18
North,2021,CV1,16,3.1239,Maturity,0.24
North,2021,CV1,17,8.038,Maturity,0.06
North,2021,CV1,18,12.6083,Maturity,0.03
North,2021,CV1,19,4.9212,Maturity,0.17
North,2021,CV1,20,9.7223,Maturity,0.04
North,2021,CV2,1,6.1881,Maturity,0.11
North,2021,CV2,2,12.1783,Maturity,0.11
North,2021,CV2,3,8.2635,Maturity,0.15
North,2021,CV2,4,24.0658,Maturity,0.22
North,2021,CV2,5,5.3874,Maturity,0.22
North,2021,CV2,6,4.3383,Maturity,0.15
North,2021,CV2,7,5.8013,Maturity,0.09
North,2021,CV2,8,5.2202,Maturity,0.21
North,2021,CV2,9,8.1017,Maturity,0.24
North,2021,CV2,10,6.5257,Maturity,0.14
North,2021,CV2,11,5.284,Maturity,0.12
North,2021,CV2,12,5.3176,Maturity,0.34
North,2021,CV2,13,4.1174,Maturity,0.1
North,2021,CV2,14,21.7339,Maturity,0.12
North,2021,CV2,15,29.0915,Maturity,0.12
North,2021,CV2,16,13.4387,Maturity,0.23
North,2021,CV2,17,10.2498,Maturity,0.16
North,2021,CV2,18,5.713,Maturity,0.29
North,2021,CV2,19,16.185,Maturity,0.33
North,2021,CV2,20,5.3646,Maturity,0.13
North,2021,CV3,1,5.2158,Maturity,0.24
North,2021,CV3,2,6.0266,Maturity,0.09
North,2021,CV3,3,23.2615,Maturity,0.17
North,2021,CV3,4,9.8662,Maturity,0.16
North,2021,CV3,5,10.3777,Maturity,0.1
North,2021,CV3,6,6.1099,Maturity,0.17
North,2021,CV3,7,4.6657,Maturity,0.11
North,2021,CV3,8,11.37,Maturity,0.1
North,2021,CV3,9,6.9697,Maturity,0.09
North,2021,CV3,10,24.6344,Maturity,0.12
North,2021,CV3,11,7.6449,Maturity,0.13
North,2021,CV3,12,5.6465,Maturity,0.04
North,2021,CV3,13,7.3145,Maturity,0.13
North,2021,CV3,14,6.3855,Maturity,0.15
North,2021,CV3,15,7.9825,Maturity,0.08
North,2021,CV3,16,12.4612,Maturity,0.14
North,2021,CV3,17,8.5409,Maturity,0.07
North,2021,CV3,18,21.017,Maturity,0.11
North,2021,CV3,19,7.8718,Maturity,0.1
North,2021,CV3,20,10.9201,Maturity,0.11
North,2021,CV4,1,5.9581,Maturity,0.13
North,2021,CV4,2,5.9022,Maturity,
North,2021,CV4,3,6.0048,Maturity,0.14
North,2021,CV4,4,25.6723,Maturity,0.12
North,2021,CV4,5,6.7489,Maturity,0.38
North,2021,CV4,6,15.2265,Maturity,0.18
North,2021,CV4,7,18.4162,Maturity,0.25
North,2021,CV4,8,7.1025,Maturity,0.2
North,2021,CV4,9,8.5827,Maturity,0.3
North,2021,CV4,10,17.6236,Maturity,0.33
North,2021,CV4,11,11.9949,Maturity,0.19
North,2021,CV4,12,4.6225,Maturity,0.25
North,2021,CV4,13,11.6655,Maturity,0.23
North,2021,CV4,14,6.284,Maturity,0.2
North,2021,CV4,15,26.5888,Maturity,0.19
North,2021,CV4,16,7.5402,Maturity,0.29
North,2021,CV4,17,7.843,Maturity,0.22
North,2021,CV4,18,11.4553,Maturity,0.29
North,2021,CV4,19,5.8396,Maturity,0.22
North,2021,CV4,20,9.9093,Maturity,0.35
North,2021,CV5,1,10.0038,Maturity,0.1
North,2021,CV5,2,6.7563,Maturity,0.12
North,2021,CV5,3,6.837,Maturity,0.11
North,2021,CV5,4,9.5467,Maturity,0.11
North,2021,CV5,5,8.4377,Maturity,0.1
North,2021,CV5,6,5.0369,Maturity,0.06
North,2021,CV5,7,7.7074,Maturity,0.1
North,2021,CV5,8,2.9591,Maturity,0.08
North,2021,CV5,9,5.6008,Maturity,0.12
North,2021,CV5,10,8.1356,Maturity,0.17
North,2021,CV5,11,4.7555,Maturity,0.1
North,2021,CV5,12,7.9026,Maturity,0.08
North,2021,CV5,13,10.0334,Maturity,0.09
North,2021,CV5,14,7.2322,Maturity,0.06
North,2021,CV5,15,4.3343,Maturity,0.21
North,2021,CV5,16,18.0075,Maturity,0.13
North,2021,CV5,17,6.6619,Maturity,0.14
North,2021,CV5,18,6.4055,Maturity,0.09
North,2021,CV5,19,3.3124,Maturity,0.07
North,2021,CV5,20,5.472,Maturity,0.07
North,2021,CV6,1,18.6893,Maturity,0.64
North,2021,CV6,2,8.3607,Maturity,0.1
North,2021,CV6,3,6.3749,Maturity,0.11
North,2021,CV6,4,9.4312,Maturity,0.09
North,2021,CV6,5,6.4346,Maturity,0.12
North,2021,CV6,6,5.804,Maturity,0.1
North,2021,CV6,7,8.4232,Maturity,0.12
North,2021,CV6,8,5.3135,Maturity,0.09
North,2021,CV6,9,6.1465,Maturity,0.12
North,2021,CV6,10,5.4711,Maturity,0.09
North,2021,CV6,11,3.7388,Maturity,0.13
North,2021,CV6,12,5.8085,Maturity,0.11
North,2021,CV6,13,7.654,Maturity,0.11
North,2021,CV6,14,18.8853,Maturity,0.21
North,2021,CV6,15,6.9686,Maturity,0.18
North,2021,CV6,16,13.3899,Maturity,0.24
North,2021,CV6,17,7.0599,Maturity,0.08
North,2021,CV6,18,8.0247,Maturity,0.1
North,2021,CV6,19,32.7896,Maturity,0.05
North,2021,CV6,20,9.2411,Maturity,0.23
North,2021,CV7,1,17.8928,Maturity,0.21
North,2021,CV7,2,5.271,Maturity,0.52
North,2021,CV7,3,12.095,Maturity,0.15
North,2021,CV7,4,15.2079,Maturity,0.17
North,2021,CV7,5,12.1812,Maturity,0.1
North,2021,CV7,6,5.4815,Maturity,0.15
North,2021,CV7,7,12.6879,Maturity,0.23
North,2021,CV7,8,12.6536,Maturity,0.28
North,2021,CV7,9,5.5209,Maturity,0.51
North,2021,CV7,10,3.0426,Maturity,0.21
North,2021,CV7,11,7.3267,Maturity,0.38
North,2021,CV7,12,8.275,Maturity,0.17
North,2021,CV7,13,15.0817,Maturity,0.16
North,2021,CV7,14,10.1605,Maturity,0.11
North,2021,CV7,15,16.2261,Maturity,0.11
North,2021,CV7,16,7.6308,Maturity,0.31
North,2021,CV7,17,8.81,Maturity,0.12
North,2021,CV7,18,21.9169,Maturity,0.17
North,2021,CV7,19,8.3843,Maturity,0.16
North,2021,CV7,20,4.3016,Maturity,0.1
North,2021,CV8,1,5.7395,Maturity,0.11
North,2021,CV8,2,17.8655,Maturity,0.16
North,2021,CV8,3,5.4423,Maturity,0.14
North,2021,CV8,4,7.5926,Maturity,0.33
North,2021,CV8,5,11.3395,Maturity,0.09
North,2021,CV8,6,9.4514,Maturity,0.1
North,2021,CV8,7,14.1637,Maturity,0.21
North,2021,CV8,8,4.4442,Maturity,0.08
North,2021,CV8,9,21.4304,Maturity,0.22
North,2021,CV8,10,7.3876,Maturity,0.06
North,2021,CV8,11,24.2707,Maturity,0.17
North,2021,CV8,12,20.794,Maturity,0.13
North,2021,CV8,13,20.2849,Maturity,0.35
North,2021,CV8,14,12.2745,Maturity,0.27
North,2021,CV8,15,4.5137,Maturity,0.18
North,2021,CV8,16,5.2105,Maturity,0.11
North,2021,CV8,17,14.5298,Maturity,0.26
North,2021,CV8,18,19.8557,Maturity,0.19
North,2021,CV8,19,7.7083,Maturity,0.09
North,2021,CV8,20,11.5241,Maturity,0.08
North,2021,CV9,1,5.4094,Maturity,0.15
North,2021,CV9,2,6.4905,Maturity,0.13
North,2021,CV9,3,21.3849,Maturity,0.08
North,2021,CV9,4,14.7068,Maturity,0.18
North,2021,CV9,5,4.6415,Maturity,0.06
North,2021,CV9,6,10.4063,Maturity,0.14
North,2021,CV9,7,8.1045,Maturity,0.13
North,2021,CV9,8,4.9297,Maturity,0.1
North,2021,CV9,9,8.1976,Maturity,0.28
North,2021,CV9,10,3.7847,Maturity,0.16
North,2021,CV9,11,12.5845,Maturity,0.23
North,2021,CV9,12,25.2361,Maturity,0.09
North,2021,CV9,13,37.2039,Maturity,0.1
North,2021,CV9,14,13.1607,Maturity,0.05
North,2021,CV9,15,9.8879,Maturity,0.11
North,2021,CV9,16,4.2539,Maturity,0.07
North,2021,CV9,17,16.4074,Maturity,0.11
North,2021,CV9,18,17.492,Maturity,0.16
North,2021,CV9,19,22.2609,Maturity,0.1
North,2021,CV9,20,6.4953,Maturity,0.08
North,2021,CV10,1,15.0082,Maturity,0.04
North,2021,CV10,2,13.7532,Maturity,0.05
North,2021,CV10,3,22.9239,Maturity,0.06
North,2021,CV10,4,7.9287,Maturity,0.06
North,2021,CV10,5,12.1302,Maturity,0.2
North,2021,CV10,6,5.3026,Maturity,0.12
North,2021,CV10,7,18.0114,Maturity,0.15
North,2021,CV10,8,17.9961,Maturity,0.14
North,2021,CV10,9,3.8852,Maturity,0.08
North,2021,CV10,10,16.3509,Maturity,0.07
North,2021,CV10,11,20.3261,Maturity,0.08
North,2021,CV10,12,5.4225,Maturity,0.07
North,2021,CV10,13,14.6954,Maturity,0.13
North,2021,CV10,14,12.6887,Maturity,0.06
North,2021,CV10,15,21.132,Maturity,0.15
North,2021,CV10,16,6.3835,Maturity,0.06
North,2021,CV10,17,6.0039,Maturity,0.1
North,2021,CV10,18,6.2526,Maturity,0.06
North,2021,CV10,19,9.4791,Maturity,0.13
North,2021,CV10,20,11.0267,Maturity,0.05
North,2021,CV11,1,8.8688,Maturity,0.09
North,2021,CV11,2,29.4468,Maturity,0.15
North,2021,CV11,3,26.2039,Maturity,0.27
North,2021,CV11,4,13.0887,Maturity,0.08
North,2021,CV11,5,6.8607,Maturity,0.06
North,2021,CV11,6,13.8374,Maturity,0.18
North,2021,CV11,7,12.5409,Maturity,0.05
North,2021,CV11,8,7.907,Maturity,0.09
North,2021,CV11,9,12.9602,Maturity,0.05
North,2021,CV11,10,8.4679,Maturity,0.17
North,2021,CV11,11,5.9061,Maturity,0.04
North,2021,CV11,12,8.4909,Maturity,0.18
North,2021,CV11,13,12.5455,Maturity,0.08
North,2021,CV11,14,12.5722,Maturity,0.05
North,2021,CV11,15,13.8043,Maturity,0.11
North,2021,CV11,16,9.452,Maturity,0.08
North,2021,CV11,17,5.1077,Maturity,0.06
North,2021,CV11,18,4.9225,Maturity,0.18
North,2021,CV11,19,21.278,Maturity,0.08
North,2021,CV11,20,5.3598,Maturity,0.09
North,2021,CV12,1,36.5986,Maturity,0.08
North,2021,CV12,2,49.2385,Maturity,0.05
North,2021,CV12,3,23.5694,Maturity,0.09
North,2021,CV12,4,25.4483,Maturity,0.12
North,2021,CV12,5,15.7553,Maturity,0.13
North,2021,CV12,6,8.5483,Maturity,0.05
North,2021,CV12,7,10.6039,Maturity,0.13
North,2021,CV12,8,12.0135,Maturity,0.13
North,2021,CV12,9,13.8486,Maturity,0.18
North,2021,CV12,10,21.3565,Maturity,0.26
North,2021,CV12,11,11.0121,Maturity,0.06
North,2021,CV12,12,7.5602,Maturity,0.1
North,2021,CV12,13,10.1958,Maturity,0.09
North,2021,CV12,14,14.9783,Maturity,0.07
North,2021,CV12,15,4.4854,Maturity,0.35
North,2021,CV12,16,14.5455,Maturity,0.27
North,2021,CV12,17,15.69,Maturity,0.16
North,2021,CV12,18,19.0309,Maturity,0.16
North,2021,CV12,19,6.9247,Maturity,0.12
North,2021,CV12,20,9.9576,Maturity,0.07
North,2022,CV1,1,8.0127,Maturity,0.1
North,2022,CV1,2,13.5794,Maturity,0.1
North,2022,CV1,3,28.5653,Maturity,0.08
North,2022,CV1,4,6.4937,Maturity,0.09
North,2022,CV1,5,7.4111,Maturity,0.07
North,2022,CV1,6,35.4547,Maturity,0.05
North,2022,CV1,7,9.1248,Maturity,0.07
North,2022,CV1,8,30.06,Maturity,0.07
North,2022,CV1,9,5.3444,Maturity,0.06
North,2022,CV1,10,6.273,Maturity,0.03
North,2022,CV1,11,4.8219,Maturity,0.06
North,2022,CV1,12,5.3039,Maturity,0.06
North,2022,CV1,13,55.0986,Maturity,0.04
North,2022,CV1,14,16.8704,Maturity,0.1
North,2022,CV1,15,16.2918,Maturity,0.06
North,2022,CV1,16,20.8424,Maturity,0.03
North,2022,CV1,17,5.2393,Maturity,0.06
North,2022,CV1,18,10.4318,Maturity,0.05
North,2022,CV1,19,4.0453,Maturity,0.05
North,2022,CV1,20,14.8521,Maturity,0.06
North,2022,CV2,1,6.0291,Maturity,0.04
North,2022,CV2,2,9.5488,Maturity,0.04
North,2022,CV2,3,7.9453,Maturity,0.08
North,2022,CV2,4,23.8807,Maturity,0.06
North,2022,CV2,5,21.4219,Maturity,0.05
North,2022,CV2,6,15.6908,Maturity,0.06
North,2022,CV2,7,26.2686,Maturity,0.03
North,2022,CV2,8,7.1197,Maturity,0.04
North,2022,CV2,9,7.1611,Maturity,0.06
North,2022,CV2,10,4.7174,Maturity,0.05
North,2022,CV2,11,21.3301,Maturity,0.05
North,2022,CV2,12,6.6026,Maturity,0.05
North,2022,CV2,13,3.9526,Maturity,0.05
North,2022,CV2,14,6.7183,Maturity,0.06
North,2022,CV2,15,1.1172,Maturity,0.05
North,2022,CV2,16,4.3653,Maturity,0.04
North,2022,CV2,17,10.2812,Maturity,0.05
North,2022,CV2,18,3.6717,Maturity,0.03
North,2022,CV2,19,6.7379,Maturity,0.05
North,2022,CV2,20,11.3633,Maturity,0.04
North,2022,CV3,1,3.2677,Maturity,0.03
North,2022,CV3,2,18.2513,Maturity,0.05
North,2022,CV3,3,35.6715,Maturity,0.06
North,2022,CV3,4,33.6988,Maturity,0.06
North,2022,CV3,5,7.0824,Maturity,0.03
North,2022,CV3,6,26.854,Maturity,0.04
North,2022,CV3,7,12.3999,Maturity,0.03
North,2022,CV3,8,8.8224,Maturity,0.05
North,2022,CV3,9,2.2637,Maturity,0.06
North,2022,CV3,10,18.9111,Maturity,0.05
North,2022,CV3,11,3.2243,Maturity,0.06
North,2022,CV3,12,19.0138,Maturity,0.08
North,2022,CV3,13,19.5361,Maturity,0.08
North,2022,CV3,14,7.9931,Maturity,0.06
North,2022,CV3,15,20.7083,Maturity,0.05
North,2022,CV3,16,16.8641,Maturity,0.06
North,2022,CV3,17,24.3332,Maturity,0.06
North,2022,CV3,18,5.6799,Maturity,0.04
North,2022,CV3,19,22.1361,Maturity,0.05
North,2022,CV3,20,5.4203,Maturity,0.09
North,2022,CV4,1,20.5182,Maturity,0.07
North,2022,CV4,2,7.0741,Maturity,0.09
North,2022,CV4,3,5.8658,Maturity,0.07
North,2022,CV4,4,18.3681,Maturity,
North,2022,CV4,5,3.81,Maturity,0.08
North,2022,CV4,6,40.4287,Maturity,0.07
North,2022,CV4,7,1.4271,Maturity,0.06
North,2022,CV4,8,5.3097,Maturity,0.07
North,2022,CV4,9,8.8159,Maturity,0.06
North,2022,CV4,10,46.5051,Maturity,0.08
North,2022,CV4,11,14.1346,Maturity,0.08
North,2022,CV4,12,10.7017,Maturity,0.05
North,2022,CV4,13,23.8896,Maturity,0.05
North,2022,CV4,14,3.9725,Maturity,0.06
North,2022,CV4,15,5.5811,Maturity,0.05
North,2022,CV4,16,20.2996,Maturity,0.08
North,2022,CV4,17,9.7325,Maturity,0.07
North,2022,CV4,18,21.0999,Maturity,0.07
North,2022,CV4,19,11.8598,Maturity,0.05
North,2022,CV4,20,32.5733,Maturity,0.05
North,2022,CV5,1,20.9006,Maturity,0.12
North,2022,CV5,2,8.2447,Maturity,0.05
North,2022,CV5,3,29.9762,Maturity,0.11
North,2022,CV5,4,18.5376,Maturity,0.07
North,2022,CV5,5,11.059,Maturity,0.07
North,2022,CV5,6,25.9343,Maturity,0.07
North,2022,CV5,7,13.2286,Maturity,0.05
North,2022,CV5,8,4.4849,Maturity,0.05
North,2022,CV5,9,3.2642,Maturity,0.05
North,2022,CV5,10,14.3307,Maturity,0.08
North,2022,CV5,11,2.8978,Maturity,0.06
North,2022,CV5,12,11.3388,Maturity,0.08
North,2022,CV5,13,5.9741,Maturity,0.05
North,2022,CV5,14,5.6052,Maturity,0.04
North,2022,CV5,15,8.1365,Maturity,0.04
North,2022,CV5,16,9.6718,Maturity,0.06
North,2022,CV5,17,11.2967,Maturity,0.08
North,2022,CV5,18,11.03,Maturity,0.07
North,2022,CV5,19,12.4643,Maturity,0.08
North,2022,CV5,20,12.5875,Maturity,0.04
North,2022,CV6,1,21.3501,Maturity,0.09
North,2022,CV6,2,7.3082,Maturity,0.06
North,2022,CV6,3,8.5092,Maturity,0.05
North,2022,CV6,4,6.1425,Maturity,0.08
North,2022,CV6,5,5.7192,Maturity,0.06
North,2022,CV6,6,7.0295,Maturity,0.05
North,2022,CV6,7,16.8781,Maturity,0.04
North,2022,CV6,8,7.6061,Maturity,0.04
North,2022,CV6,9,28.309,Maturity,0.05
North,2022,CV6,10,10.0889,Maturity,0.05
North,2022,CV6,11,10.0975,Maturity,0.05
North,2022,CV6,12,6.7532,Maturity,0.05
North,2022,CV6,13,20.194,Maturity,0.05
North,2022,CV6,14,11.4567,Maturity,0.07
North,2022,CV6,15,23.311,Maturity,0.06
North,2022,CV6,16,16.1144,Maturity,0.05
North,2022,CV6,17,16.0717,Maturity,0.05
North,2022,CV6,18,9.9988,Maturity,0.04
North,2022,CV6,19,12.2296,Maturity,0.04
North,2022,CV6,20,8.9177,Maturity,0.05
North,2022,CV7,1,18.2003,Maturity,0.05
North,2022,CV7,2,20.591,Maturity,0.04
North,2022,CV7,3,8.2346,Maturity,0.04
North,2022,CV7,4,12.4125,Maturity,0.05
North,2022,CV7,5,16.3438,Maturity,0.05
North,2022,CV7,6,20.482,Maturity,0.05
North,2022,CV7,7,3.4031,Maturity,0.04
North,2022,CV7,8,8.4941,Maturity,0.05
North,2022,CV7,9,14.4422,Maturity,0.05
North,2022,CV7,10,3.8325,Maturity,0.04
North,2022,CV7,11,4.0098,Maturity,0.04
North,2022,CV7,12,6.8821,Maturity,0.05
North,2022,CV7,13,24.8937,Maturity,
North,2022,CV7,14,13.6539,Maturity,0.07
North,2022,CV7,15,7.0079,Maturity,0.05
North,2022,CV7,16,5.8742,Maturity,0.04
North,2022,CV7,17,9.5135,Maturity,0.05
North,2022,CV7,18,8.6059,Maturity,0.04
North,2022,CV7,19,12.8781,Maturity,0.04
North,2022,CV7,20,11.3152,Maturity,0.05
North,2022,CV8,1,5.5238,Maturity,0.05
North,2022,CV8,2,7.866,Maturity,0.04
North,2022,CV8,3,8.1974,Maturity,0.08
North,2022,CV8,4,11.5629,Maturity,0.04
North,2022,CV8,5,3.5877,Maturity,0.03
North,2022,CV8,6,4.2673,Maturity,0.04
North,2022,CV8,7,14.5027,Maturity,0.04
North,2022,CV8,8,17.2021,Maturity,0.06
North,2022,CV8,9,4.326,Maturity,0.05
North,2022,CV8,10,4.4595,Maturity,0.04
North,2022,CV8,11,9.5043,Maturity,0.04
North,2022,CV8,12,23.2578,Maturity,0.06
North,2022,CV8,13,18.292,Maturity,0.06
North,2022,CV8,14,26.6107,Maturity,0.05
North,2022,CV8,15,5.4322,Maturity,0.07
North,2022,CV8,16,10.1668,Maturity,0.05
North,2022,CV8,17,6.7425,Maturity,0.06
North,2022,CV8,18,9.5335,Maturity,0.06
North,2022,CV8,19,2.4741,Maturity,0.04
North,2022,CV8,20,8.9076,Maturity,0.03
North,2022,CV9,1,7.5458,Maturity,0.08
North,2022,CV9,2,19.278,Maturity,0.05
North,2022,CV9,3,18.5917,Maturity,0.05
North,2022,CV9,4,6.5829,Maturity,0.04
North,2022,CV9,5,10.1717,Maturity,0.04
North,2022,CV9,6,10.7758,Maturity,
North,2022,CV9,7,10.9218,Maturity,0.06
North,2022,CV9,8,3.9535,Maturity,0.04
North,2022,CV9,9,1.7748,Maturity,0.03
North,2022,CV9,10,7.5388,Maturity,0.04
North,2022,CV9,11,7.8846,Maturity,0.03
North,2022,CV9,12,1.4086,Maturity,0.03
North,2022,CV9,13,2.9249,Maturity,0.06
North,2022,CV9,14,10.7122,Maturity,0.05
North,2022,CV9,15,4.2198,Maturity,0.06
North,2022,CV9,16,1.7629,Maturity,0.06
North,2022,CV9,17,32.4059,Maturity,0.06
North,2022,CV9,18,9.5689,Maturity,0.04
North,2022,CV9,19,7.7566,Maturity,0.06
North,2022,CV9,20,2.8496,Maturity,0.04
North,2022,CV10,1,11.6682,Maturity,0.05
North,2022,CV10,2,3.0797,Maturity,0.05
North,2022,CV10,3,6.0714,Maturity,0.03
North,2022,CV10,4,6.4267,Maturity,0.05
North,2022,CV10,5,2.128,Maturity,0.05
North,2022,CV10,6,5.6573,Maturity,0.06
North,2022,CV10,7,4.3935,Maturity,0.04
North,2022,CV10,8,1.8028,Maturity,0.06
North,2022,CV10,9,4.2735,Maturity,0.05
North,2022,CV10,10,1.0982,Maturity,0.04
North,2022,CV10,11,2.5049,Maturity,0.05
North,2022,CV10,12,2.1674,Maturity,0.03
North,2022,CV10,13,3.7007,Maturity,0.04
North,2022,CV10,14,8.5724,Maturity,0.08
North,2022,CV10,15,0.3374,Maturity,0.06
North,2022,CV10,16,3.1187,Maturity,0.05
North,2022,CV10,17,2.2452,Maturity,0.05
North,2022,CV10,18,1.5084,Maturity,0.04
North,2022,CV10,19,16.2483,Maturity,0.03
North,2022,CV10,20,6.0789,Maturity,0.05
North,2022,CV11,1,14.4046,Maturity,0.05
North,2022,CV11,2,10.6347,Maturity,0.06
North,2022,CV11,3,46.2384,Maturity,0.06
North,2022,CV11,4,19.6954,Maturity,0.06
North,2022,CV11,5,5.232,Maturity,0.07
North,2022,CV11,6,5.1922,Maturity,0.05
North,2022,CV11,7,4.7577,Maturity,0.05
North,2022,CV11,8,4.9374,Maturity,0.08
North,2022,CV11,9,7.6335,Maturity,0.04
North,2022,CV11,10,3.8292,Maturity,0.04
North,2022,CV11,11,14.3784,Maturity,0.04
North,2022,CV11,12,4.321,Maturity,0.07
North,2022,CV11,13,52.6706,Maturity,0.09
North,2022,CV11,14,26.12,Maturity,0.05
North,2022,CV11,15,18.6462,Maturity,0.06
North,2022,CV11,16,4.7959,Maturity,0.05
North,2022,CV11,17,3.6615,Maturity,0.05
North,2022,CV11,18,5.3414,Maturity,0.06
North,2022,CV11,19,12.2772,Maturity,0.05
North,2022,CV11,20,20.7207,Maturity,0.05
North,2022,CV12,1,38.2931,Maturity,0.06
North,2022,CV12,2,67.9717,Maturity,0.12
North,2022,CV12,3,33.8628,Maturity,0.06
North,2022,CV12,4,27.8097,Maturity,0.07
North,2022,CV12,5,18.2468,Maturity,0.09
North,2022,CV12,6,15.5448,Maturity,0.09
North,2022,CV12,7,3.9413,Maturity,0.09
North,2022,CV12,8,8.1644,Maturity,0.05
North,2022,CV12,9,20.4855,Maturity,0.07
North,2022,CV12,10,17.4113,Maturity,0.1
North,2022,CV12,11,4.2479,Maturity,0.05
North,2022,CV12,12,9.6906,Maturity,0.06
North,2022,CV12,13,12.9482,Maturity,0.05
North,2022,CV12,14,10.74,Maturity,0.05
North,2022,CV12,15,8.7578,Maturity,0.06
North,2022,CV12,16,16.3071,Maturity,0.06
North,2022,CV12,17,12.3058,Maturity,0.05
North,2022,CV12,18,25.3183,Maturity,0.06
North,2022,CV12,19,9.769,Maturity,0.05
North,2022,CV12,20,5.8006,Maturity,0.07
